Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
M02808:184:000000000-LYVHM:1:1104:10550:4625;sample=SF8_B4_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia	0.8169348580003386
M02808:184:000000000-LYVHM:1:2112:16696:6459;sample=SF1_B4_T0_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.9920581992717723
M02808:184:000000000-LYVHM:1:1109:20875:25093;sample=SF1_B4_T4_Root_R1_001.fastq;	d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Geobacterales;f__Pseudopelobacteraceae	0.7027121924379301
M02808:184:000000000-LYVHM:1:2102:22100:26241;sample=SF4_B4_T4_R1_001.fastq;	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Massilibacillaceae;g__Massilibacillus;s__Massilibacillus	0.9983613175012696
M02808:184:000000000-LYVHM:1:2112:20429:22771;sample=SF4_B1_T4_R1_001.fastq;	d__Bacteria	0.7276068703236191
M02808:184:000000000-LYVHM:1:2102:15084:15829;sample=SF3_B3_T4_Root_R1_001.fastq;	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus	0.9998593583752393
M02808:184:000000000-LYVHM:1:1103:8443:23839;sample=SF2_B2_T4_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.9974663605577933
M02808:184:000000000-LYVHM:1:2114:22898:13494;sample=Sf4_B4_T0_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.9983010876473681
M02808:184:000000000-LYVHM:1:2114:10712:18978;sample=SF6_B4_T4_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Acetivibrionales;f__DSM-27016;g__Ruminiclostridium;s__Ruminiclostridium	0.9302202576154126
M02808:184:000000000-LYVHM:1:1106:6548:17229;sample=SF1_B4_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia	0.8996998831935878
M02808:184:000000000-LYVHM:1:1107:6050:6934;sample=SF2_B2_T4_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium	0.9997753178326471
M02808:184:000000000-LYVHM:1:2102:24072:13049;sample=SF8_B2_T4_Root_R1_001.fastq;	d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Geobacterales	0.9905725919959694
M02808:184:000000000-LYVHM:1:2107:13301:16767;sample=SF1_B2_T0_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.9896076860153367
M02808:184:000000000-LYVHM:1:2108:10211:24979;sample=SF1_B4_T0_R1_001.fastq;	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales	0.9991960016949218
M02808:184:000000000-LYVHM:1:1114:3129:15701;sample=SF1_B4_T4_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.9820141004153309
M02808:184:000000000-LYVHM:1:1108:9669:15484;sample=Sf4_B4_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_I;s__Clostridium_I	0.9913012027286403
M02808:184:000000000-LYVHM:1:1103:26946:19162;sample=SF2_B4_T0_R1_001.fastq;	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium	0.992236008870207
M02808:184:000000000-LYVHM:1:2111:17318:21505;sample=SF4_B2_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilitalea;s__Mobilitalea	0.9961412442115256
M02808:184:000000000-LYVHM:1:1103:11808:22904;sample=SF8_B2_T4_Root_R1_001.fastq;	d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Geobacterales	0.9977813709901726
M02808:184:000000000-LYVHM:1:1104:4644:23159;sample=Sf4_B4_T0_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.7834228096353828
M02808:184:000000000-LYVHM:1:2103:8085:17099;sample=SF2_B4_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium	0.9356809152793577
M02808:184:000000000-LYVHM:1:1102:13434:26247;sample=SF8_B4_T4_R1_001.fastq;	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium	0.9870476609141341
M02808:184:000000000-LYVHM:1:2109:16345:22291;sample=SF1_B4_T0_Root_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.874497030847466
M02808:184:000000000-LYVHM:1:2111:22045:21543;sample=SF3_B2_T0_R1_001.fastq;	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__Methanosphaera	0.7179692680674558
M02808:184:000000000-LYVHM:1:2107:13368:19609;sample=SF6_B3_T4_Root_R1_001.fastq;	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium	0.9999950570931111
M02808:184:000000000-LYVHM:1:2113:22211:19250;sample=SF4_B4_T4_R1_001.fastq;	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__NBRC-103111;g__YN15;s__YN15	0.9999999181832527
M02808:184:000000000-LYVHM:1:2106:21993:12259;sample=SF1_B4_T4_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia	0.8497398876652584
M02808:184:000000000-LYVHM:1:2113:2788:18332;sample=SF3_B3_T4_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.9789152276359313
M02808:184:000000000-LYVHM:1:1102:3862:19601;sample=SF3_B1_T4_Root_R1_001.fastq;	d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Geobacterales	0.9999467401527895
M02808:184:000000000-LYVHM:1:2113:4780:17436;sample=SF2_B2_T0_R1_001.fastq;	d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Geobacterales;f__Geobacteraceae;g__Geomonas;s__Geomonas	0.9994108938728105
M02808:184:000000000-LYVHM:1:1109:8149:11760;sample=SF3_B2_T4_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia	0.8050616223613679
M02808:184:000000000-LYVHM:1:1102:10851:22203;sample=SF2_B2_T0_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.8406214315261563
M02808:184:000000000-LYVHM:1:1111:25730:7182;sample=SF3_B4_T4_Root_R1_001.fastq;	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Thauera_A;s__Thauera_A	0.7486662924273944
M02808:184:000000000-LYVHM:1:1113:3155:18753;sample=SF2_B4_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_B;c__Desulfitobacteriia;o__Desulfitobacteriales;f__Desulfitobacteriaceae;g__Desulfosporosinus;s__Desulfosporosinus	0.999745566777694
M02808:184:000000000-LYVHM:1:2109:10532:10946;sample=SF2_B3_T0_R1_001.fastq;	d__Archaea	0.7106799348886702
M02808:184:000000000-LYVHM:1:2108:21734:6246;sample=SF3_B1_T4_R1_001.fastq;	Unassigned	0.3531175688502103
M02808:184:000000000-LYVHM:1:2110:3569:8816;sample=SF2_B3_T4_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilitalea;s__Mobilitalea	0.8677750841992017
M02808:184:000000000-LYVHM:1:1114:24020:8193;sample=SF8_B4_T4_Root_R1_001.fastq;	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus	0.882219984892001
M02808:184:000000000-LYVHM:1:1110:18950:18311;sample=SF3_B2_T4_R1_001.fastq;	d__Bacteria	0.993432123585817
M02808:184:000000000-LYVHM:1:2102:6204:12244;sample=SF2_B3_T4_R1_001.fastq;	d__Bacteria	0.9985838272258136
M02808:184:000000000-LYVHM:1:2109:14000:23353;sample=SF2_B3_T4_R1_001.fastq;	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Sporomusales_B;f__CTSoil-080;g__CTSoil-080;s__CTSoil-080	0.9790951715676034
M02808:184:000000000-LYVHM:1:1101:27128:16454;sample=SF2_B3_T0_R1_001.fastq;	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae	0.997278084243018
M02808:184:000000000-LYVHM:1:2106:17614:19345;sample=SF2_B3_T0_R1_001.fastq;	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_C;s__Methanobrevibacter_C	0.993491029028616
M02808:184:000000000-LYVHM:1:1114:5311:16875;sample=SF2_B2_T0_R1_001.fastq;	d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Geobacterales;f__Pseudopelobacteraceae;g__JACRCG01;s__JACRCG01	0.998425816251847
M02808:184:000000000-LYVHM:1:2102:4771:12293;sample=SF1_B4_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Propionisporales;f__DSM-13327;g__CTSoil-075;s__CTSoil-075	0.9895160372149787
M02808:184:000000000-LYVHM:1:1112:21440:20910;sample=SF3_B2_T0_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.978162896955857
M02808:184:000000000-LYVHM:1:2105:7836:24708;sample=SF6_B2_T0_R1_001.fastq;	Unassigned	0.3369106293324946
M02808:184:000000000-LYVHM:1:1101:4702:19118;sample=SF8_B1_T4_R1_001.fastq;	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__NBRC-103111;g__YN15;s__YN15	0.9999950862688468
M02808:184:000000000-LYVHM:1:2104:9561:16577;sample=SF3_B2_T0_R1_001.fastq;	Unassigned	0.48264908609062385
M02808:184:000000000-LYVHM:1:1113:3517:15310;sample=SF6_B3_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilitalea;s__Mobilitalea	0.8156939119660389
M02808:184:000000000-LYVHM:1:2114:9844:10468;sample=SF6_B4_T4_Root_R1_001.fastq;	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Azotobacter;s__Azotobacter	0.9999920726705098
M02808:184:000000000-LYVHM:1:1104:18147:24255;sample=SF2_B3_T4_Root_R1_001.fastq;	d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Geobacterales;f__Pseudopelobacteraceae;g__JACRCG01;s__JACRCG01	0.865174151861688
M02808:184:000000000-LYVHM:1:1107:24586:20294;sample=SF1_B2_T0_R1_001.fastq;	Unassigned	0.6774515653066413
M02808:184:000000000-LYVHM:1:2103:23141:15262;sample=SF4_B2_T0_R1_001.fastq;	Unassigned	0.41658741440759517
M02808:184:000000000-LYVHM:1:1110:27286:16195;sample=SF8_B3_T0_R1_001.fastq;	d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Geobacterales;f__Pseudopelobacteraceae;g__JACRCG01;s__JACRCG01	0.9976240256427829
M02808:184:000000000-LYVHM:1:1102:3577:18538;sample=SF6_B2_T4_R1_001.fastq;	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Anaeromyxobacteraceae	0.9999628188991714
M02808:184:000000000-LYVHM:1:2109:26031:11644;sample=SF8_B2_T4_R1_001.fastq;	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__Methanosphaera	0.9492829214533544
M02808:184:000000000-LYVHM:1:2107:21248:3099;sample=SF2_B3_T4_Root_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.9961064977628504
M02808:184:000000000-LYVHM:1:2114:13210:26590;sample=SF6_B4_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Propionisporales;f__DSM-13327;g__Pelosinus;s__Pelosinus	0.9999998160655138
M02808:184:000000000-LYVHM:1:2102:19358:6346;sample=SF6_B1_T0_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae	0.8226969815806143
M02808:184:000000000-LYVHM:1:2110:5082:18434;sample=SF2_B4_T4_Root_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.9652157503762543
M02808:184:000000000-LYVHM:1:2113:3096:14655;sample=SF6_B2_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilitalea;s__Mobilitalea	0.987509741632038
M02808:184:000000000-LYVHM:1:1105:5690:19162;sample=SF2_B2_T4_R1_001.fastq;	d__Archaea	0.965753852650189
M02808:184:000000000-LYVHM:1:2103:23955:15447;sample=SF6_B1_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA933;s__UBA933	0.9999980317949778
M02808:184:000000000-LYVHM:1:1107:21251:25432;sample=SF3_B2_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia	0.7569635720673301
M02808:184:000000000-LYVHM:1:1103:2924:16652;sample=SF3_B3_T0_R1_001.fastq;	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium	0.896166993612535
M02808:184:000000000-LYVHM:1:2112:5177:16491;sample=SF3_B4_T4_R1_001.fastq;	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales	0.772671434483846
M02808:184:000000000-LYVHM:1:2114:12322:19193;sample=SF3_B3_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilitalea;s__Mobilitalea	0.7558407781781198
M02808:184:000000000-LYVHM:1:1101:23869:6264;sample=SF3_B3_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.7084439538174472
M02808:184:000000000-LYVHM:1:1108:18371:18556;sample=SF3_B3_T4_Root_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ethanoligenenaceae;g__Ruminiclostridium_D;s__Ruminiclostridium_D	0.7680933530901982
M02808:184:000000000-LYVHM:1:1112:10982:22462;sample=SF6_B2_T4_R1_001.fastq;	d__Bacteria	0.7000156890324674
M02808:184:000000000-LYVHM:1:1114:3321:20303;sample=SF3_B1_T0_R1_001.fastq;	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D	0.9517159363910127
M02808:184:000000000-LYVHM:1:2102:9345:10105;sample=SF1_B4_T4_R1_001.fastq;	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria	0.7232211339089877
M02808:184:000000000-LYVHM:1:1105:27177:21562;sample=SF2_B2_T4_Root_R1_001.fastq;	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium	0.9196687868078869
M02808:184:000000000-LYVHM:1:2108:11609:4998;sample=SF8_B3_T0_R1_001.fastq;	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus	0.9982347415908553
M02808:184:000000000-LYVHM:1:1111:5122:12411;sample=SF3_B4_T4_R1_001.fastq;	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium	0.9929390024308764
M02808:184:000000000-LYVHM:1:2111:17555:24889;sample=SF3_B3_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae	0.991252655973297
M02808:184:000000000-LYVHM:1:1106:23944:10217;sample=SF6_B1_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia	0.840520571882753
M02808:184:000000000-LYVHM:1:1103:4844:13922;sample=SF8_B2_T4_Root_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilitalea;s__Mobilitalea	0.9236144975745573
M02808:184:000000000-LYVHM:1:1104:27331:14945;sample=SF3_B1_T4_R1_001.fastq;	Unassigned	0.4045276414426192
M02808:184:000000000-LYVHM:1:2104:18307:12256;sample=SF3_B2_T4_R1_001.fastq;	d__Archaea	0.9135296940108197
M02808:184:000000000-LYVHM:1:1109:14312:26529;sample=SF3_B1_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilitalea;s__Mobilitalea	0.8287090688682022
M02808:184:000000000-LYVHM:1:2113:27255:13482;sample=SF3_B3_T4_Root_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.989557694294421
M02808:184:000000000-LYVHM:1:2112:25258:24542;sample=SF1_B4_T4_Root_R1_001.fastq;	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus	0.9999999117659439
M02808:184:000000000-LYVHM:1:2107:12433:16883;sample=SF6_B1_T0_R1_001.fastq;	d__Archaea	0.9819917154510909
M02808:184:000000000-LYVHM:1:1109:16396:12079;sample=SF6_B2_T0_R1_001.fastq;	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus	0.9242597105411243
M02808:184:000000000-LYVHM:1:1110:13359:10966;sample=SF6_B2_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Sporomusales_C;f__DSM-15969;g__Anaerospora;s__Anaerospora	0.9679599560646174
M02808:184:000000000-LYVHM:1:2101:16420:28364;sample=SF2_B4_T0_R1_001.fastq;	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__Paludibacter	0.9999848471259548
M02808:184:000000000-LYVHM:1:1106:4958:21220;sample=SF3_B4_T0_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.9428803549800101
M02808:184:000000000-LYVHM:1:1107:8430:17020;sample=SF3_B4_T0_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.966424217576421
M02808:184:000000000-LYVHM:1:2110:9061:12663;sample=SF2_B1_T4_Root_R1_001.fastq;	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus	0.9999999523736575
M02808:184:000000000-LYVHM:1:1113:14038:5661;sample=SF1_B4_T0_R1_001.fastq;	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoregulaceae;g__Methanoregula;s__Methanoregula	0.8485424226064872
M02808:184:000000000-LYVHM:1:1102:14965:17044;sample=SF2_B2_T0_R1_001.fastq;	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus	0.7689828019686732
M02808:184:000000000-LYVHM:1:2107:10149:10044;sample=SF6_B3_T0_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.9617096639704815
M02808:184:000000000-LYVHM:1:1102:17989:22405;sample=SF1_B1_T4_Root_R1_001.fastq;	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium	0.8613642181737534
M02808:184:000000000-LYVHM:1:1105:8244:17279;sample=SF6_B2_T0_R1_001.fastq;	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium	0.7645593074509452
M02808:184:000000000-LYVHM:1:2114:19292:3041;sample=SF6_B1_T0_R1_001.fastq;	Unassigned	0.37824801562628296
M02808:184:000000000-LYVHM:1:1101:12691:20541;sample=SF2_B1_T4_Root_R1_001.fastq;	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus	0.8780518340154381
M02808:184:000000000-LYVHM:1:2113:12657:18450;sample=SF4_B4_T4_R1_001.fastq;	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus	0.9999878551239145
M02808:184:000000000-LYVHM:1:2113:23977:17507;sample=SF2_B1_T4_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.8874453514531759
M02808:184:000000000-LYVHM:1:1113:23358:6749;sample=SF3_B3_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilitalea;s__Mobilitalea	0.7016374991711217
M02808:184:000000000-LYVHM:1:2110:14151:22511;sample=SF6_B3_T0_R1_001.fastq;	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus	0.997401872577122
M02808:184:000000000-LYVHM:1:1111:27213:14672;sample=SF8_B1_T4_R1_001.fastq;	d__Archaea	0.8694885697051261
M02808:184:000000000-LYVHM:1:2112:9384:22309;sample=SF8_B2_T0_Root_R1_001.fastq;	d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Geobacterales;f__Geobacteraceae;g__Geomonas;s__Geomonas	0.8255107623583351
M02808:184:000000000-LYVHM:1:2109:27861:16603;sample=SF3_B4_T4_Root_R1_001.fastq;	d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Geobacterales;f__Pseudopelobacteraceae;g__JACRCG01;s__JACRCG01	0.9867480296490273
M02808:184:000000000-LYVHM:1:1104:21356:5668;sample=SF2_B4_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_B;c__Desulfitobacteriia;o__Desulfitobacteriales;f__Desulfitobacteriaceae;g__Desulfosporosinus;s__Desulfosporosinus	0.9999999837925773
M02808:184:000000000-LYVHM:1:1110:24405:7059;sample=SF2_B3_T4_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_AM;s__Clostridium_AM	0.9175279695445059
M02808:184:000000000-LYVHM:1:1113:12142:8638;sample=SF2_B3_T4_R1_001.fastq;	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Dermatophilaceae;g__UBA4719;s__UBA4719	0.9999139783602334
M02808:184:000000000-LYVHM:1:1113:8164:10462;sample=SF1_B2_T4_R1_001.fastq;	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae	0.9999937939101426
M02808:184:000000000-LYVHM:1:1112:24691:22119;sample=SF2_B4_T0_R1_001.fastq;	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B	0.8701302461562115
M02808:184:000000000-LYVHM:1:2107:9709:20561;sample=SF3_B2_T4_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilitalea;s__Mobilitalea	0.8364170380953864
M02808:184:000000000-LYVHM:1:2101:10992:9210;sample=Sf4_B4_T0_R1_001.fastq;	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_I;s__Clostridium_I	0.9998831215542633
M02808:184:000000000-LYVHM:1:1106:4235:18493;sample=SF3_B2_T0_R1_001.fastq;	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__NBRC-103111;g__YN15;s__YN15	0.7309118230346304
M02808:184:000000000-LYVHM:1:2103:27248:9633;sample=SF4_B3_T0_R1_001.fastq;	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71	0.8462350598891147
M02808:184:000000000-LYVHM:1:2111:26197:20117;sample=SF8_B4_T4_R1_001.fastq;	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D	0.7733962632849956
M02808:184:000000000-LYVHM:1:1104:29113:13954;sample=Sf4_B4_T0_R1_001.fastq;	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium	0.937772136393116
M02808:184:000000000-LYVHM:1:2112:19133:8482;sample=SF2_B3_T0_R1_001.fastq;	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoregulaceae;g__Methanoregula;s__Methanoregula	0.8490388841272752
M02808:184:000000000-LYVHM:1:2113:17246:17351;sample=SF4_B3_T4_R1_001.fastq;	d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Geobacterales;f__Pseudopelobacteraceae;g__JACRCG01;s__JACRCG01	0.9954799227130906
M02808:184:000000000-LYVHM:1:1104:14989:20881;sample=SF8_B2_T4_R1_001.fastq;	Unassigned	0.385089519776453
M02808:184:000000000-LYVHM:1:1113:6987:6670;sample=Sf4_B4_T0_R1_001.fastq;	d__Bacteria	0.7182275104654572
